location_id,location_name,latitude,longitude,price_min,price_max,price_type,category,subcategory,jam_buka,jam_tutup,estimasi_durasi_menit,tags_sintetis,deskripsi_google,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam
LOC-171,D'Dieuland,-6.8420561,107.6233591,10000,20000,Per Orang,Rekreasi Keluarga,Kawasan rekreasi,09:00,22:00,180,"Keluarga, Anak-anak, Wahana, Seru","D'Dieuland adalah destinasi wisata terpadu di lereng Punclut Bandung yang menyajikan sky walk setinggi 10 meter, wahana playground anak, giant swing, serta restoran berpemandangan indah.",11:00,19:00,09:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-172,Sudut Pandang Bandung,-6.8423638,107.6232403,75000,85000,Per Orang,Tempat Kuliner,Restoran wisata,12:00,22:00,90,"Kuliner, Nongkrong, Santai","Ruang bergaya untuk selfie, dengan igloo dari kaca, pameran multimedia & restoran berpanorama indah.",12:00,22:00,12:00,22:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-173,Cakrawala Nature Sparkling Restaurant,-6.8421396,107.6230737,50000,50000,Per Orang,Tempat Kuliner,Restoran wisata,11:00,22:00,90,"Kuliner, Nongkrong, Santai",Cakrawala Sparkling Nature Restaurant adalah restoran tematik instagramable di Punclut dengan beberapa area konsep unik (seperti Galaxy dan Pelangi) serta jembatan kaca Skywalk setinggi 20 meter.,09:00,21:00,09:00,22:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-174,Lereng Anteng Panoramic Coffee,-6.8428782,107.6221498,22000,22000,Per Orang,Tempat Kuliner,Coffee shop,08:00,18:00,90,"Kuliner, Nongkrong, Santai",Lereng Anteng Panoramic Coffee adalah kafe santai populer di lereng bukit Punclut dengan tempat duduk saung tenda transparan estetik yang menyajikan pemandangan alam pegunungan Lembang.,08:00,22:00,08:00,23:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-175,Taman Kupu-Kupu Cihanjuang,-6.8590047,107.568779,20000,20000,Per Orang,Wisata Satwa,Wisata satwa,08:00,17:00,90,"Wisata, Umum, Menarik","Taman Kupu-Kupu Cihanjuang adalah taman edukasi keluarga seluas 1,8 hektar di Parongpong habitat bagi puluhan spesies kupu-kupu yang menyuguhkan rumah kepompong dan insectarium.",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-176,Padepokan Dayang Sumbi,-6.9013623,107.6387264,85000,85000,Per Orang,Tempat Belajar,Edukasi budaya dan alam,08:00,17:00,90,"Wisata, Umum, Menarik",Padepokan Dayang Sumbi adalah destinasi edukasi serikultur (budidaya ulat sutra) di Cimenyan yang memperagakan seluruh siklus hidup ulat sutra serta proses pemintalan dan penenunan kain sutra.,09:00,17:00,09:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-177,Wahoo Waterworld,-6.8599638,107.4630882,92000,130000,Per Orang,Wahana Air,Waterworld,09:00,17:00,90,"Wisata, Umum, Menarik",Waterpark megah seluas 10 hektar di Kota Baru Parahyangan Padalarang yang memiliki wahana air seluncuran ekstrem RocketBLAST tercepat di Asia Tenggara.,09:00,17:00,09:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-178,De'Ranch Lembang,-6.8150007,107.6265289,26000,26000,Per Orang,Wisata Satwa,Wisata satwa,08:00,17:00,90,"Wisata, Umum, Menarik",De'Ranch Lembang merupakan tempat rekreasi keluarga bertema peternakan ala koboi Amerika Barat yang menawarkan aktivitas naik kuda berhias kostum koboi dan aneka wahana luar ruangan.,09:00,17:00,09:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-179,Mini Mania Lembang,-6.8209615,107.6099985,35000,35000,Per Orang,Rekreasi Keluarga,Taman miniatur,09:00,17:30,180,"Keluarga, Anak-anak, Wahana, Seru","Mini Mania Lembang adalah taman rekreasi keluarga di Lembang yang menampilkan puluhan miniatur bangunan ikonik dunia, taman sakura, dan beragam wahana permainan anak.",09:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-180,Cimory Dairyland Lembang,-6.8214385,107.6258437,15000,45000,Per Orang,Wisata Satwa,Wisata farm,08:00,17:30,90,"Wisata, Umum, Menarik",Cimory Dairyland Lembang adalah kompleks rekreasi keluarga dan pusat belanja produk olahan susu khas Cimory di Lembang yang terintegrasi dengan area rekreasi Mini Mania.,09:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-181,Noah's Park Lembang,-6.8302741,107.6341391,20000,250000,Per Orang,Rekreasi Keluarga,Taman rekreasi,09:00,17:00,180,"Keluarga, Anak-anak, Wahana, Seru",Noah's Park Lembang adalah taman petualangan luar ruangan dan outbound di Pagerwangi Lembang yang menawarkan berbagai wahana olahraga berbasis gravitasi seperti Luge Kart.,09:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-182,Pine Forest Camp Lembang,-6.8154456,107.6940115,25000,25000,Per Orang,Tempat Camping,Camping ground,08:00,17:00,90,"Wisata, Umum, Menarik","Pine Forest Camp Lembang adalah area perkemahan eksklusif di Lembang di ketinggian 1.200 mdpl yang dikelilingi hutan pinus rimbun dan difavoritkan untuk camping, outbound, serta gathering.",08:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-183,Imah Seniman Lembang,-6.8211591,107.6067087,0,0,Gratis,Penginapan Wisata,Resort wisata,08:00,17:00,90,"Wisata, Umum, Menarik",Imah Seniman Lembang adalah resor dan destinasi wisata alam berkonsep tradisional di Lembang yang menawarkan pengalaman menginap di kabin jerami tepi danau serta restoran khas Sunda.,10:00,21:00,08:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-184,Gunung Batu Lembang,-6.8303443,107.6361831,15000,20000,Per Orang,Wisata Alam,Daya tarik alam,00:00,23:59,120,"Alam, Outdoor, Pemandangan, Udara Segar",Bukit batu andesit bagian dari sesar aktif patahan Lembang yang terbentuk dari lava Gunung Sunda purba dan menyajikan pemandangan alam 360 derajat.,00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-185,Ciwangun Indah Camp,-6.786939,107.5837331,15000,45000,Per Orang,Tempat Camping,Camping ground,08:00,17:00,90,"Wisata, Umum, Menarik","Ciwangun Indah Camp adalah pelopor area outbound di Parongpong di ketinggian 1.100 mdpl yang menyuguhkan hutan pinus, air terjun Curug Tilu, flying fox, serta bumi perkemahan luas.",07:00,18:00,07:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-186,Indiana Camp Lembang,-6.8258247,107.4356112,10000,10000,Per Orang,Tempat Camping,Camping ground,08:00,17:00,90,"Wisata, Umum, Menarik",Area berkemah unik di kawasan tebing kapur Gunung Masigit Cipatat yang mengusung tema suku Indian dengan wahana ekstrim hammocking di ketinggian.,08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-187,Curug Layung,-6.7768125,107.5778125,5000,20000,Per Orang,Wisata Alam,Daya tarik alam,00:00,23:59,120,"Alam, Outdoor, Pemandangan, Udara Segar",Air terjun berundak alami di kaki Gunung Tangkuban Perahu Cisarua yang dikelilingi hutan pinus rindang dan memiliki camping ground luas.,00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-188,Curug Bugbrug,-6.7975673,107.5783554,10000,10000,Per Orang,Wisata Alam,Daya tarik alam,08:00,17:00,120,"Alam, Outdoor, Pemandangan, Udara Segar",Air terjun eksotis berketinggian 50 meter yang tersembunyi di dalam lembah asri Cisarua Bandung Barat dengan kolam air alami yang segar.,08:00,17:00,08:00,00:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-189,Curug Aseupan,-6.7875652,107.5822844,10000,15000,Per Orang,Wisata Alam,Daya tarik alam,00:00,23:59,120,"Alam, Outdoor, Pemandangan, Udara Segar",Air terjun indah berketinggian 20 meter di kawasan Curug Tilu Leuwi Opat Parongpong yang memiliki tebing batu berlumut eksotis menyerupai kerucut pengukus nasi.,00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-190,Curug Anom,-6.8111367,107.5616226,30000,35000,Per Orang,Wisata Alam,Daya tarik alam,06:30,16:30,120,"Alam, Outdoor, Pemandangan, Udara Segar",Curug Anom adalah air terjun setinggi 30 meter di kawasan wisata Natural Hill Lembang yang berciri khas dinding tebing batu cadas vertikal datar berlatar pepohonan asri.,06:30,16:30,06:30,16:30,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-191,Curug Panyandaan,-7.0304477,107.3749802,10000,15000,Per Orang,Wisata Alam,Daya tarik alam,08:00,17:00,120,"Alam, Outdoor, Pemandangan, Udara Segar","Air terjun berketinggian 10 meter yang asri di Sindangkerta Bandung Barat, dikenal pula sebagai Curug Orok karena cerita sejarah penemuan bayi setempat.",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-192,Curug Ngebul Gununghalu,-7.082535,107.2824445,10000,10000,Per Orang,Wisata Alam,Daya tarik alam,07:00,17:00,120,"Alam, Outdoor, Pemandangan, Udara Segar",Curug Ngebul Gununghalu adalah air terjun bertingkat yang asri di Sindangjaya Gununghalu yang dinamai karena jatuhan airnya memicu uap air mirip asap (ngebul) di atas kolam alami.,06:00,17:00,06:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-193,Sanghyang Poek,-6.868449,107.3472266,25000,25000,Per Orang,Wisata Alam,Gua dan sungai,07:00,17:00,120,"Alam, Outdoor, Pemandangan, Udara Segar",Gua purba eksotis di kawasan karst PLTA Saguling Cipatat dengan stalaktit dan stalakmit indah di pinggir aliran Sungai Citarum Purba.,07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-194,Sanghyang Tikoro,-6.8638417,107.348877,5000,20000,Per Orang,Wisata Alam,Gua dan sungai,00:00,23:59,120,"Alam, Outdoor, Pemandangan, Udara Segar",Gua dan sungai bawah tanah misterius di Cipatat tempat 'ditelannya' aliran Sungai Citarum yang dipercaya sebagai titik bobolnya Danau Bandung Purba.,00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-195,Sungai Cikahuripan Green Canyon Saguling,-6.901701,107.3572662,10000,10000,Per Orang,Wisata Alam,Sungai dan tebing,06:00,18:00,120,"Alam, Outdoor, Pemandangan, Udara Segar",Destinasi ngarai eksotis dengan aliran sungai kehijauan jernih diapit tebing batu menjulang tinggi mirip Green Canyon.,06:00,18:00,06:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-196,Curug Walanda Citatah,-6.6510472,107.277045,8000,8000,Per Orang,Wisata Alam,Daya tarik alam,08:00,18:00,120,"Alam, Outdoor, Pemandangan, Udara Segar",Air terjun unik berketinggian 20 meter di Citatah Cipatat yang aliran airnya keluar dari mulut terowongan air tua peninggalan kolonial Belanda.,08:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-197,Curug Nyalangkadar,-7.1076,107.4492,22000,450000,Per Orang,Wisata Alam,Daya tarik alam,07:00,17:00,120,"Alam, Outdoor, Pemandangan, Udara Segar",Curug Nyalangkadar adalah destinasi air terjun tersembunyi yang alami dan asri di kawasan Rajamandala Cipatat dengan aliran air jernih serta jalur trekking yang menantang.,08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-198,Tebing Gunung Hawu,-6.8347221,107.4602778,10000,15000,Per Orang,Wisata Alam,Daya tarik alam,07:00,17:00,120,"Alam, Outdoor, Pemandangan, Udara Segar","Tebing Gunung Hawu adalah kawasan karst tebing kapur purba di Padalarang yang populer untuk aktivitas ekstrem panjat tebing, hammocking di ketinggian, serta berburu sunrise.",05:00,18:00,05:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-199,Taman Buru Gunung Masigit Kareumbi,-6.9413427,107.9378767,5000,7000,Per Orang,Taman Kota,Ruang publik kota,09:00,17:00,60,"Ruang Publik, Santai, Jalan-jalan","Taman Buru Gunung Masigit Kareumbi adalah kawasan konservasi hutan seluas 12.420 hektar di perbatasan Bandung-Sumedang yang menawarkan bumi perkemahan, penangkaran rusa, dan jalur jungle trekking.",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-200,Wisata Batu Kuda,-6.893123,107.74516,10000,15000,Per Orang,Wisata Alam,Hutan pinus,00:00,23:59,120,"Alam, Outdoor, Pemandangan, Udara Segar","Perkemahan pedesaan, tempat tidur gantung di pohon pinus & jalan setapak ke pos pengamatan pegunungan terjal.",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-201,Curug Batu Templek,-6.8716298,107.6845318,5000,30000,Per Orang,Wisata Alam,Daya tarik alam,07:00,17:00,120,"Alam, Outdoor, Pemandangan, Udara Segar",Curug Batu Templek adalah air terjun unik setinggi 50 meter di tebing cadas bekas area penambangan batu alam yang berbentuk lempengan batuan tipis yang tersusun rapi.,06:00,18:00,06:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-202,Curug Cilengkrang,-6.8906,107.7308,10000,10000,Per Orang,Wisata Alam,Daya tarik alam,07:00,18:00,120,"Alam, Outdoor, Pemandangan, Udara Segar","Air terjun bertingkat dengan kolam berbatu besar di bawahnya, dapat diakses melalui jalur hiking berhutan.",07:00,18:00,07:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-203,Masjid Raya Al-Jabbar,-6.9480938,107.703504,0,0,Gratis,Tempat Ibadah,Tempat ibadah,04:00,22:00,60,"Ruang Publik, Santai, Jalan-jalan",Masjid terapung megah di Gedebage Bandung yang didesain modern-futuristik tanpa kubah konvensional serta dikelilingi danau retensi luas.,04:00,22:00,04:00,22:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-204,Teras Sunda Cibiru,-6.9274019,107.71135,0,0,Gratis,Tempat Budaya,Pusat budaya Sunda,08:00,17:00,90,"Wisata, Umum, Menarik","Teras Sunda Cibiru adalah pusat pelestarian seni budaya Sunda seluas 5.600 meter persegi di Cibiru Bandung yang dilengkapi amphitheater bambu, galeri alat musik, dan ruang kreatif.",08:00,22:00,08:00,22:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-205,Lapangan Gasibu,-6.9013276,107.6201481,0,0,Gratis,Taman Kota,Ruang publik,06:00,21:00,60,"Ruang Publik, Santai, Jalan-jalan","Ruang publik ikonik di pusat Kota Bandung seberang Gedung Sate yang dilengkapi fasilitas jogging track modern, taman asri, dan perpustakaan umum.",06:00,21:00,06:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-206,Monumen Perjuangan Rakyat Jawa Barat,-6.8934346,107.6185412,2000,3000,Per Orang,Tempat Sejarah,Situs sejarah,08:00,16:00,90,"Edukasi, Sejarah, Budaya, Indoor","Monumen besar untuk memperingati perjuangan kemerdekaan, dengan museum sejarah kecil di dalamnya.",Tutup,Tutup,08:00,16:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-207,Monumen Bandung Lautan Api,-6.960281,107.6153415,0,0,Gratis,Tempat Sejarah,Situs sejarah,00:00,23:59,90,"Edukasi, Sejarah, Budaya, Indoor",Monumen bersejarah setinggi 45 meter di Lapangan Tegallega yang memiliki puncak menyerupai kobaran api emas untuk mengenang peristiwa Bandung Lautan Api 1946.,00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-208,Museum Kota Bandung,-6.910008,107.6095212,0,0,Gratis,Tempat Belajar,Tempat edukasi,08:30,16:30,90,"Wisata, Umum, Menarik",Museum edukatif di Jalan Aceh yang menempati bangunan kolonial klasik tahun 1920 dan menyajikan sejarah serta perkembangan Kota Bandung secara visual menarik.,08:30,16:30,08:30,16:30,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-209,Museum Mandala Wangsit Siliwangi,-6.9173055,107.6111041,0,0,Gratis,Tempat Belajar,Tempat edukasi,08:00,14:30,90,"Wisata, Umum, Menarik","Galeri indoor & outdoor ini memamerkan senjata, kendaraan & artileri yang digunakan oleh angkatan bersenjata.",08:00,14:30,08:00,14:30,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-210,Taman Sejarah Bandung,-6.910367,107.6103563,30000,30000,Per Orang,Tempat Sejarah,Taman sejarah,00:00,23:59,90,"Edukasi, Sejarah, Budaya, Indoor",Taman kota bertema edukasi sejarah di Balai Kota Bandung yang menampilkan informasi para pemimpin Bandung dari masa ke masa dan kolam air anak.,Tutup,Tutup,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-211,Taman Vanda,-6.9140617,107.6100689,0,0,Gratis,Taman Kota,Ruang publik kota,00:00,23:59,60,"Ruang Publik, Santai, Jalan-jalan",Taman kota berbentuk segitiga estetik di Jalan Merdeka Bandung yang memiliki atraksi air mancur menyala warna-warni yang indah di malam hari.,00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-212,Taman Maluku,-6.9093784,107.6151634,0,0,Gratis,Taman Kota,Ruang publik kota,00:00,23:59,60,"Ruang Publik, Santai, Jalan-jalan","Taman kota dengan lapangan tenis, patung misionaris Belanda & meja piknik di bawah pohon rindang.",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-213,Taman Cibeunying,-6.9052183,107.6244498,0,0,Gratis,Taman Kota,Ruang publik kota,00:00,23:59,60,"Ruang Publik, Santai, Jalan-jalan",Taman Cibeunying adalah taman kota legendaris peninggalan kolonial Belanda di Bandung Wetan yang menawarkan ruang terbuka hijau asri dengan gazebo untuk berkumpul dan bersantai.,09:00,17:00,09:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-214,Taman Panatayuda,-6.8979724,107.6157428,10000,10000,Per Orang,Taman Kota,Ruang publik kota,00:00,23:59,60,"Ruang Publik, Santai, Jalan-jalan","Ruang terbuka hijau rindang asri di Kota Bandung yang dilengkapi area bermain anak, jogging track, gazebo, dan perpustakaan mini.",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-215,Taman Pramuka Bandung,-6.9101779,107.626927,0,0,Gratis,Taman Kota,Ruang publik kota,00:00,23:59,60,"Ruang Publik, Santai, Jalan-jalan","Taman Pramuka Bandung adalah taman publik di Cihapit Bandung yang dilengkapi fasilitas skate park modern, area kegiatan kepramukaan, dan pepohonan pelindung yang rindang.",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-216,Panama Park 825,-6.9119342,107.5695,80000,100000,Per Orang,Rekreasi Keluarga,Taman rekreasi indoor,10:00,18:00,180,"Keluarga, Anak-anak, Wahana, Seru","Pusat rekreasi indoor ramai dengan game arkade, seluncuran, dan zona salju, serta kedai makanan.",10:00,18:00,10:00,20:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-217,Karang Setra Waterland,-6.8787208,107.5949619,45000,50000,Per Orang,Wahana Air,Waterland,08:00,16:00,90,"Wisata, Umum, Menarik","Karang Setra Waterland adalah waterpark rekreasi keluarga legendaris seluas 6 hektar di Bandung sejak 1958 yang menyediakan kolam olympic, kolam arus, seluncuran air raksasa, dan kolam pantai.",08:00,16:00,08:00,16:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-218,Gedung Indonesia Menggugat,-6.9133816,107.6079413,0,0,Gratis,Tempat Sejarah,Gedung bersejarah,08:00,17:00,90,"Edukasi, Sejarah, Budaya, Indoor",Gedung pengadilan bersejarah plus pajangan tentang pidato kemerdekaan yang dibuat Soekarno di sini pada 1930.,08:00,17:00,Tutup,Tutup,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-219,Museum Inggit Garnasih,-6.9314629,107.6024885,0,0,Gratis,Tempat Belajar,Tempat edukasi,08:00,17:00,90,"Wisata, Umum, Menarik",Museum Inggit Garnasih adalah bangunan cagar budaya bersejarah di Kota Bandung yang melestarikan kediaman tokoh pejuang Inggit Garnasih dan merekam jejak perjuangan Bung Karno.,08:00,16:00,00:00,00:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-220,Nimo Jungle Hot Spring,-7.1799165,107.4957924,40000,50000,Per Orang,Wisata Alam,Air panas alami,07:00,17:00,120,"Alam, Outdoor, Pemandangan, Udara Segar",Nimo Jungle Hot Spring adalah kolam pemandian air panas alami estetik pertama di tengah hutan pinus Lebakmuncang Ciwidey yang menyajikan waterfall hangat dan private jacuzzi.,09:00,17:00,08:00,23:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber."
LOC-221,Glamping Legok Kondang,-7.1181959,107.4202751,0,0,Gratis,Tempat Camping,Camping ground,08:00,17:00,90,"Wisata, Umum, Menarik",Glamping Legok Kondang adalah resort perkemahan mewah di Ciwidey dengan konsep pondokan ala Ubud Bali yang menawarkan kenyamanan hotel berbintang di tengah sejuknya alam pegunungan.,00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-222,Nuansa Riung Gunung,-7.17417,107.52556,10000,15000,Per Orang,Wisata Alam,Panorama pegunungan,00:00,23:59,120,"Alam, Outdoor, Pemandangan, Udara Segar",Wisata perkebunan teh yang sejuk di Pangalengan dengan jembatan kayu sky walk sepanjang 400 meter membelah kebun teh yang indah.,00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-223,Kebun Strawberry Emte Highland Resort,-7.1272684,107.4199866,20000,20000,Per Orang,Wisata Alam,Agrowisata stroberi,01:00,23:00,120,"Alam, Outdoor, Pemandangan, Udara Segar",Kebun Strawberry Emte Highland Resort adalah destinasi agrowisata petik buah strawberry segar secara langsung di kebun pegunungan yang terletak di area wisata alam Emte Highland Resort Ciwidey.,08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-224,Sungai Palayangan Rafting,-7.1931675,107.5469199,150000,250000,Per Orang,Wisata Petualangan,Rafting,08:00,17:00,90,"Wisata, Umum, Menarik","Sungai Palayangan Rafting adalah wisata petualangan arung jeram sepanjang 4,5-5 km di Sungai Palayangan Pangalengan dengan tingkat kesulitan Grade II-III yang dikelilingi hutan pinus.",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-225,Curug Ceret Pangalengan,-7.3620716,107.5468974,0,0,Gratis,Wisata Alam,Daya tarik alam,07:00,17:00,120,"Alam, Outdoor, Pemandangan, Udara Segar",Curug Ceret Pangalengan adalah air terjun alami setinggi 5 meter di tepi jalan pedesaan Pangalengan yang airnya kerap memercik ke jalan dan memunculkan fenomena pelangi kecil.,00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
LOC-226,Gunung Nini Pangalengan,-7.2213888,107.5783333,0,0,Gratis,Wisata Alam,Daya tarik alam,07:00,17:00,120,"Alam, Outdoor, Pemandangan, Udara Segar",Gunung Nini Pangalengan adalah puncak bukit bersejarah di kawasan perkebunan teh Malabar Pangalengan yang dahulunya menjadi tempat favorit K.A.R. Bosscha untuk memantau pemetik teh.,07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.
